0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.5756631892040683,-0.5780188560445698,-0.5893471074527457,-0.59050209042553,-0.5941941441122838,-0.6079828057232377,-0.6233316268885525,-0.6356533268078857,-0.6565001681400754,-0.6828566189469661,-0.7175340482175308,-0.760030964012392,-0.8033857109628497,-0.8638274921326526,-0.9190136577617031,-0.9714395053484158,-1.0088766311750423,-0.8173481871091699,0.07164549583746968,0.22619420497731563
-0.5251386853739692,-0.5273444826334183,-0.5374096737928953,-0.5387828010542095,-0.5424368090967246,-0.5543674639413704,-0.5675187797615692,-0.5780330528385059,-0.595664495085667,-0.616670931735895,-0.6440291157708994,-0.6745340866668708,-0.7022179419726943,-0.735829836293785,-0.7495759652483521,-0.7185534663339137,-0.49398720542872193,0.05148221161121211,0.1637298378178711,0.29421123639115804
-0.4748524699893542,-0.47676117604538293,-0.4858444016886967,-0.48697189026042126,-0.4904855806029305,-0.5009227594029584,-0.5114935974940338,-0.5206948754252407,-0.5341708743478135,-0.5504143446081424,-0.5691396255728908,-0.5877934310171881,-0.5965569136051264,-0.5962011135897567,-0.5343831409447214,-0.11796687968510147,0.04306864976069847,0.11677613844823667,0.2195748767948186,0.3403896723965602
-0.42304967369717056,-0.4254997677077605,-0.4326145729191542,-0.4345349356974691,-0.43690863436179783,-0.4454771471711987,-0.4539340668713833,-0.4608257098959425,-0.4705463930793051,-0.48038937661208675,-0.4891987200382556,-0.4925487075316791,-0.4716189525519141,-0.39572123030974876,-0.02468494685025507,0.03740687515629011,0.09373413551614798,0.16516215276983956,0.26036012007304,0.3714001605203753
-0.3676461853051192,-0.3698189868492919,-0.37574882841056056,-0.3765535022135901,-0.3788919090224679,-0.3855753539145151,-0.391501426311759,-0.39526352651531765,-0.3985295855541295,-0.40090446187124135,-0.3948029135251159,-0.3688187759837013,-0.27999730734551287,-0.01107069357396516,0.03431443922389201,0.0773527806042226,0.13226845313004099,0.20140057218862223,0.29458914401597447,0.3965643610507994
-0.3017673140656868,-0.3038412168946512,-0.30763222907790433,-0.3084212975183689,-0.3098421228897321,-0.31354325991506043,-0.3154493094690991,-0.3147163580186032,-0.31001858198646887,-0.2953629766294917,-0.25998326418991585,-0.1556585319243201,-0.0060355287190005475,0.028123597622606696,0.06483507788425638,0.1096785559212196,0.16458815224520515,0.23276608190345754,0.31842291022129804,0.41736377334969377
-0.20860210767638074,-0.21002384505692254,-0.21151087066040758,-0.21033549342503965,-0.2134781175002865,-0.21109785844540027,-0.20940579630878936,-0.19763025026541797,-0.17877500799790152,-0.13588530292309126,-0.03932730950975827,-0.0005321323459355502,0.020445505727534955,0.05088383840355529,0.0891462027971291,0.13538859818869448,0.18928777557571733,0.25527477850253516,0.34003625018366207,0.433999842221289
-0.029128016486974516,-0.028056132379987202,-0.030957493978031006,-0.02926395588136185,-0.03010991175297343,-0.032272523332460404,-0.029388634121789797,-0.022942547283941635,-0.01750544237267071,-0.011919298715652366,-0.004584524736080382,0.010661280099082878,0.03535107173665255,0.06915522612178862,0.109301335712417,0.15648564205539217,0.2112041807721278,0.27688901658492043,0.3568579629500567,0.447581267569271
-0.0007822619123876607,-0.0011443934585551637,-0.0015071518591583764,-0.00017307318650692575,-0.0015145033017758146,-0.0007859300211828943,0.00011709754581667664,-0.0004960619958267659,0.0012075132451887073,0.002117072519329929,0.004901392871105369,0.015188171667872345,0.03850022584092207,0.07585630736656113,0.12164852116747425,0.17266750874747885,0.22863314823609726,0.29252535496149734,0.37073337050027,0.4587949786946494
0.016244720810640233,0.016052577870094228,0.01632851284496932,0.01644070217562734,0.01712394183907524,0.016805966173915415,0.01757216301585519,0.017545105918235986,0.018354834410287946,0.018776250077471926,0.021285654479712965,0.025025609280133226,0.037215172946657916,0.07200627812368189,0.1249027290897331,0.18267739193138355,0.24159949707349143,0.3072473429384265,0.3844008329416015,0.46870025308033514
0.030496142410042965,0.030576754484986722,0.030116317437655995,0.03060200349087963,0.030508401999998387,0.030668381054955608,0.030850500775057726,0.03147923606519427,0.031893527265768946,0.033300951571531755,0.03573594903058659,0.039911529127029305,0.046051117670302025,0.06480729855524187,0.11724108466998442,0.18511883519640152,0.2512646683402681,0.31820967558149954,0.3943927121850151,0.4773424453369514
0.04042286106206308,0.04048918944789964,0.040576478370310094,0.040541188969808406,0.04070947306773037,0.04115196753232214,0.04163596988136689,0.042164242973129186,0.04324237935597978,0.044971367780752586,0.04830725329693799,0.05262863522697876,0.05945047973107092,0.06946454186054046,0.10323051195115761,0.1777161335441126,0.2550629514415288,0.3272747536650958,0.40362654290926797,0.484968973401563
0.04731793827246139,0.047398045702664204,0.04767878104922329,0.04765193727452997,0.04799890315413684,0.048325126450787716,0.0491411296856909,0.05011079987508481,0.05169443617101456,0.05408691868126228,0.05777250517747773,0.06308546980609303,0.07056259282286173,0.0809280459797852,0.09817648953372836,0.1608122901861272,0.2513811065427521,0.3320698777360562,0.41071942955212,0.49151756811979325
0.051555739980789564,0.051691791219389153,0.051894020484023,0.05219464575623867,0.052641305851660075,0.05330408165716832,0.05428519831978178,0.0557316828982078,0.057850292008352726,0.06092255054379475,0.06531653394095677,0.07148593045879041,0.07992403969875925,0.0910366255580223,0.10523210177882356,0.1428166764050691,0.23836623202175075,0.33217283163704775,0.4157869428336182,0.49712373779858837
