0,1,2,3,4,5,6,7,8,9
1.6563246314033124,2554.3504849477604,13567866.978161605,98285097404.60971,1245858185444132.8,2.6718372203768996e+19,9.49989853783823e+23,5.537717178213192e+28,5.266153816906361e+33,8.066635784024139e+38
1.656324631403321,2554.3504849477595,13567866.978161633,98285097404.6107,1245858185444132.8,2.671837220376927e+19,9.499898537838313e+23,5.537717178213192e+28,5.266153816906578e+33,8.066635784023902e+38
1.6563246314038116,2554.3504849477713,13567866.978161685,98285097404.60995,1245858185444144.0,2.6718372203769233e+19,1.1202598489923347e+17,1.7888927513899403e+19,5.327653539474657e+21,1.8068553936552327e+24
1.6563246317225473,2554.3504849477604,13567866.97816168,13998394.124682473,1328729183.8710778,147890499548.26947,16382948201897.133,1811884597133623.2,2.009234107192391e+17,2.1907761651627532e+19
1.656326442786259,2554.3504849477604,13366.573975810543,626532.3828878806,29513592.613596056,1387371812.1804824,65322217509.87251,3070486449455.6914,144728774621401.7,6824226923763205.0
1.656361903157463,2554.350484947781,2923.3560411735293,74758.56331701622,1905895.7282128655,48653419.40688953,1243809754.0063329,31730999520.389664,809014588711.9756,20689413605895.895
1.6563927566190506,2554.3504849531164,923.230044800981,14803.817692521454,237410.49308460995,3802795.378153275,60708127.71614128,972143709.4947352,15534824924.959316,249450408297.95264
1.6564051369326906,2554.3504850641352,359.4472172289426,3929.046042615051,42918.36198520203,467724.77401321585,5122326.996450312,55762753.086554036,611108141.9685011,6688233590.706411
1.6564072993886718,23.397490983540656,180.44193126373372,1489.7782094031263,11281.314872317873,86118.82685255293,689947.0866555359,5522224.884043057,44062914.426180854,353666372.17523426
1.6589739970293733,14.952097902284715,95.8431032769876,613.71564759137,3918.5417806661053,25101.820377230415,160070.14768486843,1020546.8676223445,6569642.4256085865,41753471.9307639
1.6703172000797857,10.515637219419828,56.744990186973624,294.26634070889276,1523.9180115531212,7856.908340498921,40713.395830982176,209666.92632847326,1087754.3288657456,5578965.017119415
1.7164132410627821,7.770103647561588,36.11365957527898,157.76540193845213,683.698864074477,2950.689863364132,12739.342836032454,54880.39050209747,238193.67638244867,1027334.7862089719
1.6479429615962389,6.04325138614654,24.32813988485231,92.1003058089258,341.6471177583822,1266.289674736826,4699.018478840263,17393.91330774775,64136.62611991916,237626.25306625146
1.537096898344848,4.877620414610474,17.223244501746173,58.044359461737,190.15233351794922,617.6509549071823,1993.3191158019376,6471.119877155763,21029.159497883167,68144.52012577571
