0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.5799884696529143,-0.5823940285030679,-0.594544422691804,-0.5954880083288203,-0.5993043626049905,-0.6138098401090327,-0.6300604519998477,-0.6430295024114221,-0.6650015267290306,-0.6928813134358061,-0.7299694554757749,-0.7755834665051645,-0.8227081643616938,-0.8899628157721958,-0.9543912236900425,-1.0244881005376891,-1.0808455415529885,-1.07358278054803,0.07008352405025181,0.22647865758044047
-0.5331425447296263,-0.5355060710440328,-0.5464759349638727,-0.5476459207937088,-0.5514182871990077,-0.5643474364080345,-0.5789219220546624,-0.5902478183216247,-0.6094428930062129,-0.6330196068685235,-0.6631173618786033,-0.6988580986084254,-0.7326990681591337,-0.7782543226530209,-0.8124124050971184,-0.836672987367037,-0.8204685291773673,0.04514768742626859,0.16366902660610486,0.29471137454870133
-0.4879866971743123,-0.49029075731339883,-0.49997062262111946,-0.5014813038302195,-0.50492898134572,-0.5166411640122873,-0.5295160508317956,-0.5394088392191764,-0.5558485527599953,-0.5751911621757836,-0.5988916803581616,-0.6253315639866696,-0.646287194116274,-0.6706609082932508,-0.6736736120789844,-0.640459349327803,0.03466372444573496,0.11656784539564424,0.21985928777088032,0.34098165518756385
-0.44392861481317175,-0.4462596445253424,-0.45499175601261677,-0.456406231601052,-0.45972021635599214,-0.47018125803919225,-0.48145260583623467,-0.48997733524850756,-0.5035758653869966,-0.5186559399849036,-0.5362800012277901,-0.5534112015702828,-0.5608290656224038,-0.5623359293903484,-0.5162356292014235,0.0315392104855926,0.0929494863137198,0.16468334589855457,0.26075536314073816,0.37212597158421445
-0.4002703381640175,-0.40265991691268155,-0.41022910107149035,-0.41197433172759224,-0.4149720039074716,-0.4241033293476695,-0.4338587819176268,-0.4409119890185622,-0.4517431604292059,-0.46303359029355057,-0.4740267549777425,-0.4809262524653324,-0.4721663504090605,-0.43216409466122324,0.024405945536741316,0.07622059664117538,0.13170762600696206,0.20163436922181244,0.29493245161245335,0.3973079766537217
-0.35596297434241236,-0.3581190453918604,-0.36487696624225996,-0.36681169789127427,-0.36961344660047996,-0.377417091359369,-0.38542700389433643,-0.3910831289171865,-0.3988680974007099,-0.4058460245969198,-0.4091554874058861,-0.40145324404290167,-0.3572546304910259,0.017862040691665235,0.06318988510322997,0.10925564422875479,0.16431869466516416,0.23299317359707178,0.31897309681989505,0.41813152913510643
-0.307442354564322,-0.3097981759213027,-0.315555222631231,-0.3168876079810623,-0.3200282308014502,-0.3265743266103027,-0.33240272750198735,-0.33656933021431823,-0.34055486352331044,-0.3411074579088437,-0.33120125197631545,-0.28326299423854456,0.014366219333129322,0.04937976404076935,0.08840501516303527,0.13509657772622358,0.1893725996586975,0.25567767926723545,0.34059578792106815,0.4347964167575012
-0.23944075416558686,-0.2410106418294115,-0.24700457019971017,-0.2488567246259219,-0.25195675694047176,-0.25635165296054346,-0.26040081127784614,-0.26280712944605833,-0.26194276520810794,-0.24562899518994152,-0.17478074439812702,0.009828310763575807,0.03463776985039805,0.0682079273548093,0.10867657001301097,0.15637787904603107,0.2112892325751797,0.27726349871794875,0.3574801699808278,0.44838252900407916
-0.0010249633191899293,-0.0002737113197395348,-0.000551328093351779,-0.0005816628663277044,-0.0018649203347071903,-0.001253504889718306,-0.00013406703581917995,-0.0016342861928912138,-0.0011505352756096645,0.0003056839335193388,0.004096538814727817,0.015252373688381797,0.03869616216426491,0.07567904493316031,0.12132225518655265,0.17263486596765254,0.2287762435175656,0.2930325573330315,0.37139824186805026,0.45964865416875994
0.016989386584954583,0.017031051338097476,0.0170698452425434,0.017319798901421213,0.016885005301414294,0.017708758031789316,0.01736210081910065,0.017361889242178744,0.01820982439120425,0.018843537851444214,0.02099191963377789,0.024949048779407363,0.03722943980781241,0.0721550600181742,0.12481690055154174,0.1827456273454652,0.24188028827688873,0.3077822164818086,0.38506962708205666,0.4695517700787749
0.030420655399552937,0.030505621920616382,0.030514552251151864,0.03052153494621203,0.03039581861658375,0.03056256293707388,0.03070703991876685,0.031354345065279204,0.032841024278122896,0.03402807100901359,0.03560280438567893,0.03991055293770662,0.0461010497364903,0.06484066492846181,0.11744940487471983,0.1852649276627748,0.25160022399094395,0.31879742054569515,0.395099863221013,0.47820095966287673
0.040409882857216334,0.04014107706675606,0.04054199863324607,0.0404979292974178,0.04066453133765235,0.04086541629473355,0.0414220946300827,0.042079240729675504,0.043075327708068975,0.044840404825348366,0.04819488424643916,0.05254925372684685,0.05951733008094972,0.06959277841857629,0.10351980400858973,0.1779519169689242,0.2554559928269693,0.32788052545863805,0.40434360105545714,0.48583436876004854
0.047340808821885426,0.0474245096604271,0.04749270922988412,0.04766262309707524,0.0480027620338068,0.04832465182668377,0.04911254818433244,0.05005763238280648,0.051629370149223155,0.05400692880942795,0.05770173407332788,0.0630831894495468,0.07060335700152823,0.08104918822239318,0.09846349765601607,0.16115666228103898,0.25182876037061064,0.33272456555059937,0.411455264534727,0.4923897790009922
0.05163002408565761,0.0517631579425126,0.05196149426636849,0.05225677435370317,0.052695955403017206,0.0533482106717512,0.054314774319768576,0.05574227695652483,0.057839576687562184,0.06089599599854538,0.06529382347739034,0.07149909398333999,0.08000672010020572,0.09122102067967203,0.10554436281333547,0.14325584358990692,0.23884288661038475,0.3328623364937804,0.41653779588541534,0.4980009229468927
