0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
138.94666538580665,134.06822430639778,127.94640601610945,120.06190521081028,109.76217800425556,96.33492650923255,79.26527113156942,58.842303292502706,37.10669760575515,18.19466624337122,6.141484452454237,1.2012556726428414,0.10404907281857094,0.0025834406701327754,9.482592612303646e-06,2.1742869648017008e-09,5.770221440153784e-15,1.589124204381867e-25,7.408910096629498e-28,2.547676211004469e-29
138.94666538580665,134.06822430639818,127.94640601610945,120.06190521081028,109.76217800425556,96.33492650923255,79.26527113156942,58.842303292502585,37.10669760575515,18.194666243371195,6.141484452454226,1.2012556726428414,0.10404907281857256,0.0025834406701327754,9.482592612303625e-06,2.1742869648016987e-09,5.770221440153781e-15,3.7370015774323645e-15,4.95686190554661e-18,8.5264824981757e-21
138.94666538580665,134.06822430639778,127.94640601610945,120.06190521081028,109.76217800425556,96.33492650923255,79.26527113156942,58.842303292502365,37.10669760575515,18.19466624337122,6.1414844524542085,1.2012556726428414,0.10404907281857256,0.0025834406701327694,9.482592612303625e-06,2.1742869648016793e-09,1.0613177330417493e-08,1.4411689743783523e-10,4.4400627355946276e-13,1.6874622958515953e-15
138.94666538580665,134.06822430639778,127.94640601610945,120.06190521081028,109.76217800425556,96.33492650923255,79.26527113156942,58.84230329250224,37.10669760575515,18.19466624337122,6.1414844524542085,1.2012556726428414,0.10404907281857086,0.0025834406701327555,9.482592612303547e-06,7.452322203859165e-05,5.9449254328846035e-06,8.566579679096303e-08,7.62406637484425e-10,3.544015795822382e-12
138.94666538580665,134.06822430639818,127.94640601610917,120.06190521080693,109.76217800424926,96.3349265092312,79.26527113156776,58.84230329250189,37.10669760575514,18.194666243370985,6.141484452454202,1.201255672642829,0.10404907281856801,0.002583440670132401,0.018505244813490335,0.004417948573086846,0.00026809350284509186,1.0112498860241685e-05,2.3575634150806934e-07,1.4368861719920921e-09
138.9466653847677,134.0682243054616,127.94640601554819,120.06190521042362,109.76217800395855,96.33492650906099,79.2652711314768,58.84230329244208,37.10669760572235,18.19466624335418,6.141484452440828,1.20125567263779,0.1040490728182373,0.8867711009174054,0.4742758238746587,0.06594556136904794,0.006332686858316715,0.00036055935638600284,8.247369323099115e-06,1.3925796518690642e-07
138.94666534373084,134.0682242739287,127.94640599492475,120.06190519145096,109.7621779907107,96.33492650109855,79.26527112582397,58.84230328855803,37.10669760256486,18.194666241870806,6.141484452016662,1.20125567256584,14.266364209233455,10.68569688936979,2.867042884690332,0.5303842974416119,0.06167496426763113,0.004276361614621986,0.0001905678364626125,4.550968393516921e-06
138.94666496367194,134.06822394465757,127.94640564405866,120.0619049113905,109.76217779804048,96.33492636884826,79.26527103485475,58.842303220915014,37.10669756762911,18.194666229335162,6.141484448618589,106.83069411761686,106.10103141958633,46.50042753188308,13.146201763187479,2.764974025974951,0.4083719018970304,0.042346758018330447,0.002015415718245482,7.000973833521979e-05
3231.1564351026104,3292.97357952146,3188.724431404202,3051.543325699211,2700.236472287067,2577.400547391039,2395.390951978964,1787.2153500216023,1210.7995884606757,624.0214651464369,576.3622114137311,518.6428864451689,310.71949531973877,133.28345868765877,43.421838255295036,10.732053221775143,1.972344226005232,0.20472829421580968,0.013423297955560708,0.0006316936029346247
6823.004809511162,6729.041291189204,6628.01493399406,6461.22275892281,6134.826129017083,5936.886300460502,5336.676765639251,4646.215163790347,3905.0901499958622,2966.4645260616667,2087.1183430341925,1310.6706027441412,723.1038249785987,330.39049895889724,119.7403246509562,32.46249785819041,6.349198637146314,0.9029514476162974,0.08188398535637527,0.004162800352089381
10910.72339521149,10817.435092930462,10537.361023653159,10368.67391104356,9938.49086230583,9441.139991900514,8715.842602054096,7854.825609389215,6851.185278017725,5437.842248317736,3861.929873403613,2561.0036413971625,1445.8428514884133,733.7239507229435,270.92211276727267,83.01749238940957,18.552937564088165,2.8902801664612667,0.3031669743326183,0.021199365364545062
15004.066784968583,14727.827039381113,14670.646705252288,14311.088348738323,13888.773671742598,13262.99137334461,12472.325149493576,11342.012044383991,9852.131547487397,8094.110772543822,6248.389918174358,4257.190569250033,2577.6599665953404,1303.7971054445356,547.9952211050571,182.1479880197103,46.5987980785551,8.569719613383285,1.0617423090801041,0.08812936505751855
18428.698503929034,18288.639283430603,18055.024778489525,17747.729848661824,17346.74467862244,16672.320702519984,15863.377456910139,14638.9292628042,13067.316449594951,11087.513495104247,8802.074021934273,6343.880871449962,4037.898391539256,2223.523361913834,992.7880831203864,357.79327235576613,98.91981305083944,20.464092304193308,2.9801125941290443,0.3053626369742418
20773.537565964092,20653.903461382364,20476.935540115286,20216.22730263849,19834.480485886117,19280.50618443066,18487.201195551137,17373.108669439567,15852.489065674416,13861.172822589337,11404.199720340797,8617.856267120296,5805.069247963669,3370.4931388939626,1630.7763940719901,637.1032789453585,194.85217981930353,45.1072526264106,7.584988732534395,0.9261173212847197
