0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.575748389219122,-0.5779418013907888,-0.590249580211447,-0.5912083892434522,-0.5950502801616225,-0.6096595676500149,-0.6259104837262927,-0.6387218064227741,-0.660828290083482,-0.6886350115298756,-0.72564290467462,-0.7713787331195282,-0.818455470039659,-0.886099071000819,-0.9515476161269694,-1.0240871175584603,-1.0871883991934685,-1.0989870948721099,-0.706092883474851,0.22176188872379657
-0.5296175561603786,-0.5318787077969812,-0.543022648649358,-0.5442297827543,-0.5478307128659947,-0.5611020029454813,-0.5757738325007946,-0.5871201767212498,-0.6063487877695563,-0.6299266527246622,-0.6604110780771437,-0.6966732294236863,-0.7308940042126023,-0.7779600213740703,-0.8148602417669686,-0.8462707644368771,-0.8510801015555669,-0.7551544497816107,-0.057628210744634555,0.29427638466083494
-0.4853067139723793,-0.487613803446367,-0.49779532663423326,-0.4989936747844109,-0.5025395853210761,-0.5144164132588652,-0.5275959893959519,-0.5376636454390581,-0.5542451874105283,-0.5739740762640712,-0.5983047074238733,-0.6257060956460282,-0.6479185298790892,-0.6760823999417651,-0.6867902717490922,-0.6808997518489193,-0.6329283968316272,-0.4400861562085143,0.2074015670150007,0.34146368873087884
-0.44277992697283614,-0.4449995562090286,-0.4541969202950388,-0.45561705169524874,-0.4589859899203118,-0.46972108353095476,-0.481463989920334,-0.49019939033401716,-0.5043224260440755,-0.5203357942953899,-0.5389936071837362,-0.5580075085369972,-0.5692386554565342,-0.5796246793239966,-0.5660843525380728,-0.525664797551498,-0.42961477643564533,-0.14809089369415457,0.25798950071705595,0.3733215044185072
-0.40167141099138604,-0.4039223351556401,-0.4121843787897615,-0.4137780751147636,-0.41693747341665915,-0.4265203779809533,-0.4368870295698267,-0.44447043001856357,-0.456270897101384,-0.4687429730012178,-0.48213333280311627,-0.4934019605789437,-0.4939109574843479,-0.48802566241213313,-0.4515965292631517,-0.3792443262572841,-0.238472102861913,0.1726391277471614,0.2938126764677582,0.3985951197226002
-0.361923076553146,-0.36418868305786845,-0.3716736599204281,-0.373291678488741,-0.3763544951091699,-0.384881520434284,-0.393889797363581,-0.4004519218910603,-0.40987327094312187,-0.4190956686718968,-0.4273927217662992,-0.43127595986694883,-0.4219122401708707,-0.40026950216180773,-0.34256780644616047,-0.23992335931531975,-0.05948956719419829,0.22741091980122158,0.3193828266035495,0.419500684114289
-0.32355251037558136,-0.3257959315851432,-0.3323728291709094,-0.33411469332732274,-0.3370760940033605,-0.3446008300824253,-0.3523662333998393,-0.35778862373234593,-0.3652078081725838,-0.3711892547926393,-0.3745826504902798,-0.3714790378405696,-0.35269619393027174,-0.3163869337993557,-0.2383292226770568,-0.10678872994901575,0.17022015271178756,0.25404169671131843,0.3413317795125253,0.43626312365529357
-0.28627005603947026,-0.288456690019111,-0.294311337981498,-0.2961381089092136,-0.29893879638338733,-0.30547206807273325,-0.31214023637844024,-0.31651423257901795,-0.32183906202569457,-0.324828954363874,-0.32372624899606117,-0.3137656670263053,-0.2860385044980705,-0.23563890144678878,-0.13837932045090467,0.08685269715459984,0.20671852835955623,0.2766887712223117,0.358578718905184,0.44993814796193904
-0.25002315709562767,-0.25227397530194573,-0.2574139875778726,-0.2593042905647986,-0.2619831434754894,-0.2675653873918503,-0.273108565254568,-0.2764255801776963,-0.2799038058691947,-0.27999175079737226,-0.27437590613722007,-0.25809212063756315,-0.2217794276345564,-0.15763076023380504,-0.04118016574075088,0.1645681752564,0.22738091672437533,0.2935134192583927,0.3727574205532182,0.461275292793504
-0.21481561838355875,-0.21703868455382555,-0.22145080616458357,-0.22347358145580917,-0.2259683150985379,-0.2307186124411653,-0.23515704880813482,-0.23754735445583558,-0.2391269745163572,-0.23641346208147737,-0.2265042526648526,-0.20411368143186878,-0.15944340631471549,-0.08221172262847659,0.10895111627212122,0.18160546489596607,0.2424264916495881,0.30876955130825057,0.3864554723536143,0.4712520490414916
-0.1805540002180288,-0.18273861351313705,-0.1864749600304094,-0.18855415462094066,-0.1909430791148481,-0.19482994087243757,-0.19824141225320524,-0.19971736021592573,-0.19945635283961372,-0.19409180559173828,-0.18014358054943863,-0.15170653740910897,-0.09906314624266901,-0.005521151958202444,0.12000569447484823,0.18734246931520418,0.2531757436108255,0.3202077412564458,0.39673158803535774,0.4799327162292518
-0.14709876827372334,-0.14929509514246098,-0.15238673588769366,-0.1545377489869889,-0.15681518540101047,-0.1598644055003477,-0.16228529658314914,-0.162861834301299,-0.16082913840054663,-0.15288727976218164,-0.13494760282780469,-0.1007351363826343,-0.04012683398376243,0.07112769451052296,0.1102924614335258,0.1823285483375825,0.2578919604432261,0.32953005572994004,0.4060431152229129,0.4875987580768934
-0.11445160374750615,-0.11661407296845015,-0.1191931983318101,-0.1213349419674664,-0.123456489241116,-0.1257292889251496,-0.1272553444038165,-0.12691431073998508,-0.12316185341304378,-0.11270542517565027,-0.09090581537984568,-0.050952420521993974,0.04652480099387053,0.08360308584145705,0.10487807903655906,0.16716659683715301,0.25519432565715383,0.33474697239311646,0.41327421098095274,0.4941873882647896
-0.08252735079708055,-0.08465079534853505,-0.08677484562477276,-0.0888616276795903,-0.09081298099980674,-0.09239548192944871,-0.0930872161195262,-0.0917935349314635,-0.0864183147738738,-0.07345416299075282,-0.047754274725917166,0.0025337281731701257,0.07643920440765407,0.09417016841732093,0.11082868152305339,0.1497979789537223,0.2432036380118408,0.3352691786983807,0.41846425080834393,0.49982945931657147
