0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-0.16620915397458821,-0.1713556572502755,-0.1730635690985602,-0.17730363582517447,-0.18039284081972248,-0.18448599003814306,-0.18365749418042823,-0.1891853297854227,-0.18890494616418063,-0.18113541756017737,-0.16465339889854047,-0.14467919966547227,-0.11680113506710597,-0.07147415723055552,-0.008516668020378681,0.018041514301561975,0.04929853221809087,0.06846058890866626,0.10095980251295682,0.1473062998087457
-0.1680691028590501,-0.1737137054471453,-0.17593322598865688,-0.17921379207955332,-0.18173799027248683,-0.18582065888660754,-0.19024543215141887,-0.1942730217096493,-0.18983187562418052,-0.18311945061474302,-0.16525717462558712,-0.1443547949292803,-0.11532757932716223,-0.06833269184450466,-0.008131957875958395,0.01819409526345241,0.04946657573584723,0.0686112613617747,0.1010075173481633,0.14725081259475223
-0.1747169996282929,-0.1750823159522282,-0.17812109747372804,-0.1784173146149677,-0.18183334071148366,-0.1875660129971381,-0.1932632590474793,-0.19517618833530945,-0.19448403680662904,-0.1844014047425498,-0.16552860891947316,-0.1424178075729849,-0.11477829941180599,-0.06393502509264481,-0.007345346553413925,0.01860038187360144,0.04972537131766223,0.06883583861569305,0.10115543417589355,0.14717786900149368
-0.174411669302628,-0.17470427752302,-0.17960369449931524,-0.18454215136721244,-0.19110972197053816,-0.1917626138506773,-0.19494245104720268,-0.19867117416834443,-0.19670552745316014,-0.1868182690668062,-0.16825579373685182,-0.14344573458076632,-0.11014539533725187,-0.058197101570413155,-0.0065047526670638555,0.018892978494152207,0.05004276942840935,0.06917047242898772,0.10125608872640371,0.14707623185205332
-0.17826145514731132,-0.18231759903017333,-0.18456790016626418,-0.18690723978521895,-0.18928829090490673,-0.19542539590204716,-0.19628110434242338,-0.2017991770995122,-0.1996290875017719,-0.19129711857583348,-0.17143570454746052,-0.1387257614149385,-0.10440701551155093,-0.04646866227691633,-0.0051927437625416736,0.019472617752716234,0.050639629317558076,0.0696689324426703,0.10141928010294607,0.14689925398564968
-0.1840611956507068,-0.18241353746143144,-0.18711228184494685,-0.18858115996785402,-0.1908787832758721,-0.19743441673487766,-0.20134035411748402,-0.20213882438923544,-0.20305599183932133,-0.194301999456438,-0.1737565995387431,-0.13803012528403386,-0.09452771919681238,-0.030307244614967796,-0.0025630628657108395,0.020290806079898364,0.05144480629269039,0.07041120857355895,0.1017350160250228,0.1466684582349313
-0.18416569727577906,-0.18518672716864062,-0.18819168096834032,-0.19180122518421358,-0.197402387444931,-0.1979283385693556,-0.20642730239841903,-0.20895906463568067,-0.2080955181183754,-0.19660075627249515,-0.17662204440617937,-0.13324441919943678,-0.07604880743978353,-0.008933250664730887,-0.00015376397805438847,0.02137636426614339,0.05258076675124352,0.0715164757911539,0.1021824583561773,0.1462558387309823
-0.18851424025848074,-0.18945081356237725,-0.1914028059558006,-0.19470481751408028,-0.1959302214286453,-0.20434520117741,-0.2054889110047827,-0.20957672477128755,-0.20706110361308022,-0.19679345971549006,-0.17206387902379194,-0.12338047028499018,-0.0371604138111584,-0.0026056217922777814,0.004739202332484096,0.023190634669319983,0.05356855259395754,0.07316292238641454,0.10284618568504648,0.14571010128217549
-0.18480362048415172,-0.18979342358266646,-0.19069111411566556,-0.19327147120251317,-0.19668206306962155,-0.20410232904433281,-0.2054221083148162,-0.2048700158583076,-0.20332985305412377,-0.19195328997279046,-0.1561028157009588,-0.07825434436303934,-0.0018056659818155535,0.0005360811321242617,0.009705522882099414,0.025610305758476937,0.05129595415283219,0.07561817729856503,0.10389816333773046,0.1450232657828444
-0.17834410695731118,-0.1798633591050598,-0.18412127501251987,-0.18524333014250405,-0.18960063490194315,-0.19426093436515587,-0.19687800916977133,-0.1983433883644532,-0.19189308932191657,-0.16796693036736876,-0.10638353425684356,-0.0017248605599552004,0.003628505778354269,0.007312420908249018,0.01513380862421741,0.029058381801802157,0.049234112980368866,0.07928524400176176,0.10610974290819591,0.14426998587672535
