0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-1.2664206828371832e-05,-2.048469559520904e-05,-3.5491466377532686e-05,-9.325132989904312e-05,-0.0002178832977969631,-0.0004032252101978837,-0.0006320917564148276,-0.0009170912795460859,-0.0012129416932074308,-0.0014625088905972229,6.26211420510312e-05,0.0005793329000119591,0.0022895634300217145,0.0031296012291777693,0.004177516926033736
-1.053097768263219e-05,-1.3945529233210144e-05,-2.2911921159656956e-05,-3.7213662183699175e-05,-0.00010524071985842157,-0.00023718852595484247,-0.000402967125550189,-0.0006271860985166473,-0.0008175870113123927,-0.0005238553226754786,0.00014905819616459125,0.0006533040116057323,0.002289502269059897,0.003129514017215183,0.004177434112582341
-8.720197364692204e-06,-1.2665989943955804e-05,-1.775102075217617e-05,-2.606792584612014e-05,-4.196444931064774e-05,-9.105242782048322e-05,-0.00021050678153093156,-0.0003890083488526537,-0.0002555569015788902,2.5439553434339865e-05,0.0002013088659796577,0.0007377418320249124,0.002289500731205704,0.0031295042883493864,0.0041774198906850005
-5.4814756217172806e-06,-7.738835854922741e-06,-1.1514123364114514e-05,-1.7001408781621266e-05,-2.322300237353307e-05,-3.298340750795432e-05,-4.692009885583393e-05,-5.465014673824727e-05,-2.156789169377501e-05,6.229075708576142e-05,0.00028507789837420555,0.0008289039444542242,0.0022895046538183757,0.0031295049121561635,0.004177418302278866
-2.5836840631325003e-06,-2.948256838802053e-06,-3.890306347790525e-06,-5.09718744567617e-06,-6.787416399631242e-06,-9.377819286700863e-06,-8.70867021450966e-06,-2.458841154905097e-07,3.4642069922486005e-05,0.00013314140691974834,0.0003760632270990363,0.000918304061514311,0.002289510848503308,0.003129506533889749,0.0041774191944736125
-7.103625281526463e-07,-1.094068747877937e-06,-1.707436052766956e-06,-3.616512554741893e-08,1.816006556712328e-06,5.269061974481525e-06,2.268747593955054e-05,4.6087124397731205e-05,9.711821911852666e-05,0.00021742207283807684,0.0004735522139741485,0.0009745578056243971,0.0022895158438429476,0.0031295083248033817,0.004177419840749518
2.4754544250973347e-06,3.5517731937885005e-06,5.2610625309606545e-06,7.464200810997883e-06,1.0965730172135697e-05,1.6774362690698742e-05,2.8099152460361067e-05,5.482321649292236e-05,0.00011472043073272401,0.00024145779944323643,0.000502866960268493,0.0010313050773946713,0.0022895197775455465,0.0031295096717766048,0.004177420433224082
5.213750573070779e-06,8.878454420973002e-06,1.3299993216540668e-05,1.885862465643419e-05,2.7322591535856936e-05,3.877322773250273e-05,5.7311170333875565e-05,9.280858681773386e-05,0.00016283750180605422,0.0003017505880938251,0.0005718043948643259,0.0010968609113856114,0.002289522845619582,0.003129511028514542,0.004177420894000186
6.518911313395054e-06,9.041645060142188e-06,1.30824598581675e-05,3.290522384902224e-05,4.621480250353717e-05,6.467820190234508e-05,9.28824739837342e-05,0.00013911502490004452,0.00022223973199822419,0.0003750653729216361,0.0006553923874814929,0.0011699333351176666,0.0022895250814386607,0.0031295119434694542,0.004177421221493432
9.781405988630391e-06,1.3727670226661245e-05,1.9445111861537253e-05,2.7511665390151447e-05,3.902544792199825e-05,5.759163214888224e-05,8.904834380771016e-05,0.0001933370695843508,0.00029181440561437574,0.00045986547083568663,0.0007499295586013534,0.0012583238493470996,0.0022895270179375117,0.003129512728369357,0.0041774214450762655
1.5083010030197036e-05,2.1134115655612113e-05,2.930112379099057e-05,4.099635282472479e-05,5.782660235768201e-05,8.210802290237412e-05,0.00012016079260460891,0.00018224015749620154,0.00028832632895523674,0.00047209844999791757,0.0007854635788198303,0.0013485776572746155,0.002289528504670253,0.003129513385287564,0.004177421593320465
2.237928465200455e-05,3.108658635777113e-05,4.3335871330301284e-05,6.035673184521354e-05,8.445494968301821e-05,0.00011812250157797989,0.00016728230488036741,0.00024193451254632623,0.0003604274528347882,0.0005521267768563182,0.0008646514099248248,0.0013854883698511988,0.0022895297335917488,0.0031295139249489868,0.004177421684221443
3.1734683813829276e-05,4.4197508324232835e-05,6.149708296690843e-05,8.563105234129428e-05,0.00011920984003319119,0.00016636413083491474,0.0002326545520457074,0.0003278017545882464,0.00046767878126244695,0.0006800751858061513,0.0009964330907932897,0.0014850827711863455,0.002289530852418051,0.0031295144372074815,0.004177421725034471
4.297464472733831e-05,5.974727798294444e-05,8.310967599384495e-05,0.00011568509502548085,0.00016107807250863638,0.00022442500594372128,0.0003128898819164451,0.000436588986296115,0.0006096063058771453,0.0008514470406858301,0.0011884240319002136,0.0016545203862454933,0.002289531945212373,0.003129514937125227,0.004177421719851206
