0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
-0.00010766364708573648,-0.00015204866255610737,-0.00021112340631996735,-0.00029554354438857995,-0.00041099930809098995,-0.0005672046906042628,-0.0007738216923458988,-0.001029580414812953,-0.0013123981006086785,-0.0015551377038941483,-0.0015953960889933025,-0.0010616423444311564,0.002283778937105175,0.0031307972647462287,0.004178246051213058
-9.204346453028132e-05,-0.00012956247705612995,-0.00018026676269117665,-0.00025115499390829704,-0.0003471066933724186,-0.00047937350103045536,-0.0006519154867555304,-0.0008639259039002319,-0.0010926639005711773,-0.0012744751400380143,-0.0012612932228442612,-0.0007179799628934565,0.002285837675144296,0.0031307972647462287,0.004178246051213058
-7.7303376135198e-05,-0.0001078249672543242,-0.0001506401805009158,-0.00020771523845438132,-0.00028657485291366656,-0.00039446631674491675,-0.0005353174530730839,-0.0007046035771121998,-0.0008823927898180502,-0.0010053044713006388,-0.00094051652204303,-0.0003868454173523341,0.0022874641703231513,0.0031307972647462287,0.004178246051213058
-6.23341408302408e-05,-8.690320171226514e-05,-0.00011819124757125765,-0.00016577666821317568,-0.00022871255503830042,-0.0003129152286111655,-0.00042227880868089997,-0.0005510753433155142,-0.0006780203465271437,-0.0007463325379388761,-0.0006329823987157303,-6.795730733744481e-05,0.0022885929985817575,0.0031307972647462287,0.004178246051213058
-4.8498761208999075e-05,-6.590891902612115e-05,-8.992418382383674e-05,-0.00012549108043243793,-0.0001715247356576728,-0.00023374979628601814,-0.0003130169561186468,-0.00040336609012731176,-0.0004817016051754307,-0.0004967265791737976,-0.00033608731226596205,0.0008340206656074817,0.002289399055718194,0.0031307972647462287,0.004178246051213058
-3.4535281506968575e-05,-4.718269563071829e-05,-6.36972099026508e-05,-8.576693765877767e-05,-0.0001164585057504309,-0.00015701502232261754,-0.0002074227907166071,-0.0002598491492635313,-0.0002921740340396115,-0.00025590492608717883,-5.0349272691417504e-05,0.000959510851273415,0.0022899237038029423,0.0031307972647462287,0.004178246051213058
-2.1209669427308796e-05,-2.7784709839301027e-05,-3.628418843590274e-05,-4.754879201052856e-05,-6.280388191813875e-05,-8.251420027250201e-05,-0.00010489223885740164,-0.00012055300383316123,-0.00010894711668297525,-2.3458877852430377e-05,0.0004378135277651741,0.001028100637928925,0.002290243226170748,0.0031307972647462287,0.004178246051213058
-8.171243455391069e-06,-9.089712650858744e-06,-1.0151034867353603e-05,-1.0737842403238544e-05,-1.1177591023939387e-05,-9.972588218414946e-06,-4.526172637718901e-06,1.4490150752901765e-05,6.141887741038622e-05,0.00024885311830068137,0.0005659284464643334,0.001097856418704438,0.00229052580036676,0.0031307972647462287,0.004178246051213058
4.556431250087896e-06,9.110340574119985e-06,1.560377135518308e-05,2.4962021887527312e-05,3.896332803953702e-05,5.763648997181801e-05,7.579771460361835e-05,9.84626527020788e-05,0.00020192321444252852,0.00037133838794250627,0.0006567883864895528,0.0011723118899058763,0.002290751932938029,0.0031307972647462287,0.004178246051213058
1.6982351415847672e-05,2.6399369033080064e-05,4.034532794942953e-05,5.91240992261378e-05,7.937202336891325e-05,9.493460862589986e-05,0.00011467165540504786,0.00016040616757524468,0.0002864234497334441,0.00046083385994815057,0.0007528349166297833,0.0012609825721718938,0.0022909699175799243,0.0031307972647462287,0.004178246051213058
2.900596264244916e-05,4.36546615637333e-05,6.356322363517707e-05,8.559082984882263e-05,0.00010346520576326248,0.00012167847475072755,0.00015031238249308483,0.00020342101870099693,0.00030239053183275273,0.0004807949193534882,0.0007880439199476361,0.001351027417868761,0.002291129316383221,0.0031307972647462287,0.004178246051213058
4.0876966241732946e-05,6.0047356700085345e-05,8.346635759625589e-05,0.00010497246643846256,0.00012532654177255023,0.00015205613642974459,0.00019347151287657136,0.0002608957216805358,0.0003735742827629825,0.0005607952250620477,0.0008700184253484125,0.0013887871983476704,0.0022912448758946715,0.0031307972647462287,0.004178246051213058
5.2285676578838654e-05,7.527198689003035e-05,9.990135053136858e-05,0.00012356263290971744,0.00015205102162276862,0.00019268732239075635,0.00025291250195153957,0.00034285239617534084,0.0004785318370297229,0.0006874228687757776,0.001002508091366189,0.0014882168844724574,0.002291361320387958,0.0031307972647462287,0.004178246051213058
6.329614884054092e-05,8.88761830610577e-05,0.00011532431375721472,0.00014531909661694977,0.0001858132584349197,0.0002439857630287787,0.00032781462410005587,0.0004476965215090013,0.0006177205786799766,0.0008572564445677724,0.0011925261712531368,0.0016573648308324577,0.0022914667985394852,0.0031307972647462287,0.004178246051213058
