0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
3.6341094250571158,3.343471479635428,2.814747379217129,2.4223189447198017,2.1362308375613615,1.9090591005502624,1.9944164712506542,2.017375033819125,1.8541228472605533,1.5976801706512622,2.1832122858053657,2.167287916386107,2.1723801592294154,1.9692711829873817,1.7948666248036576
3.6014069895307874,3.401486443433046,3.003857600472282,2.650545390337718,2.3527441708282226,2.041135013331023,1.8421483878188527,1.8228880757905497,1.7077357580465002,1.7817230530244483,2.2644929088694252,2.1929475325785597,2.1723801592294154,1.9692711829873817,1.7948666248036576
3.8325753495204093,3.4498295770526357,3.1351361537476,2.732125634102423,2.4250765432382626,2.2062135311704534,1.9976913431014791,1.8712421405971429,1.8944710199992876,2.374422982262002,2.275229586914889,2.208637945095575,2.1723801592294154,1.9692711829873817,1.7948666248036576
4.398353793625291,3.8590792929582434,3.43523713966675,3.0262525308301402,2.6541269112812804,2.385761657065581,2.1662972357531918,1.9431815310662175,1.976924727423857,2.43572602645167,2.322683059965714,2.225600903509001,2.1723801592294154,1.9692711829873817,1.7948666248036576
4.899196833788187,4.399933618606207,3.9212738727383525,3.4326183749585537,3.0569148412173446,2.7005330568140096,2.4643429147384874,2.3402088947475903,2.690630471297373,2.5092175106083108,2.369306511964888,2.251357265369339,2.1723801592294154,1.9692711829873817,1.7948666248036576
4.466664845476975,3.993227273798382,3.6440145667676505,3.3627795742090782,3.0744469756002983,3.3261622396691486,3.221012441549212,3.0694660534571443,2.7917238624190315,2.5772038262958574,2.413755044880664,2.283827204390122,2.1723801592294154,1.9692711829873817,1.7948666248036576
4.606842519359712,4.294935497170697,3.9184673989244483,3.604991076792286,3.376377527448479,3.1816400558080087,3.165534370267853,2.9376947604095993,2.7946524348217814,2.593867924402066,2.4175184936241543,2.274385901836452,2.1723801592294154,1.9692711829873817,1.7948666248036576
5.222932121307854,4.765998917446113,4.475871413363617,4.192691587358938,3.980932589330831,3.7024802638972854,3.3448004889390606,3.0531947063006464,2.8109761006954206,2.6149374815309403,2.446150739326584,2.2991798146714117,2.1723801592294154,1.9692711829873817,1.7948666248036576
4.309963399170477,4.11357561883473,4.599305050426679,4.955739286130381,4.419478060684869,3.959946342175417,3.5476719660592573,3.1996366133258363,2.9155406630382843,2.687585870567707,2.490820763126296,2.3094343594338382,2.1723801592294154,1.9692711829873817,1.7948666248036576
4.723019853772933,4.507097354048081,4.313580892908509,4.1752767252423535,3.905641172656103,3.611657118155874,3.4199147683539337,3.3676782318092857,3.0392174850620326,2.7551694962983335,2.53754050472475,2.3267394951540075,2.1723801592294154,1.9692711829873817,1.7948666248036576
5.538961449645727,5.288012600547742,5.091080592433772,4.716869685076556,4.2876805588747695,3.8968768486956,3.547355299284649,3.246393990498747,2.9915811815315805,2.763273234996058,2.584985156955669,2.357620307474018,2.1723801592294154,1.9692711829873817,1.7948666248036576
6.820171611469533,6.537997245675437,5.986245315697454,5.384070676637902,4.821122592688394,4.307538678514342,3.846684517782907,3.460592394533917,3.1205480755606643,2.8303272780343214,2.5883352906484958,2.3656824532727008,2.1723801592294154,1.9692711829873817,1.7948666248036576
8.666884183730312,7.9214156814681225,7.039278063474006,6.233755302388236,5.4959030756841125,4.8337809716710405,4.236344327500209,3.743803006197427,3.3153167369407712,2.9470762947860054,2.647897967965267,2.3896483568881597,2.1723801592294154,1.9692711829873817,1.7948666248036576
10.791799867646434,9.480460068418136,8.247707683221838,7.1381567897552705,6.208172198989128,5.395638026316834,4.686089492254937,4.050057836141079,3.52278178269593,3.088807485192804,2.724676043823032,2.42059119430464,2.1723801592294154,1.9692711829873817,1.7948666248036576
