0;1;2;3;4;5;6;7;8;9;10;11
[0.99495104706332, 1.0245234435703363, 1.0040029265834103, 1.004146001823514, 0.9866098868863864, 0.9965760154190226, 1.0319120890163764, 1.0156066197671751, 0.9908419434170049, 0.990589244453007, 1.0652570838275526, 1.0203789648264279, 1.0033135071695685, 1.037598073863811, 1.004960811194047, 0.9637925528723602, 0.9649125428523464, 1.0246864237712805, 1.0099494067901582, 0.9755692258970958, 0.9771699728095082, 0.9835711379142285, 1.0262367689901937, 0.997730517774618, 0.9773930157932953, 1.0352709954807424, 0.9864753804638922, 0.9841870175071888, 0.9823028011610052, 0.9881304905646173, 1.0138346930771414, 1.0104448487085964, 1.0281968107943305, 0.9575413165098021, 1.0608766753653502, 1.005144370650827, 0.9809919807882101, 0.9786580458361039, 1.0124168523182728, 0.9595953184498714, 0.9907055748344888, 1.0323827466238202, 1.017272585243174, 1.0117520740721528, 0.9501382849377372, 0.9989738063977914, 1.0357220492087342, 0.9972774224491552, 1.0237058922140325, 1.0170105055644931, 1.0417010813500822, 1.0632433023437495, 1.017482429151209, 0.988775931371599, 0.9846561181675967, 1.0085473666961435, 1.0319037476505148, 1.0310447541718735, 0.988658526658836, 0.9655925538297919, 1.0370980774521323, 0.9915186949446883, 0.9982401921833339, 0.9748188596072597, 0.9877226150995744, 0.9866432987677703, 0.9782780696732127, 0.9991701026376275, 0.9944757209863813, 0.9792870831568857, 0.9816815891280851, 1.0016116200227276, 0.9960822491932454, 1.0240866020276442, 0.9941227973942216, 1.006729234976689, 0.9774115430052966, 0.9993368798714899, 1.0059445184757223, 1.008906822280831, 1.0335901552274973, 1.0176557900031111, 1.0707797383916993, 1.0242806428176081, 0.9498519927399679, 1.0007634689440816, 0.968148881594962, 1.0088966688072891, 1.048712410304875, 1.0083225997981728, 0.9918538189358553, 1.0225475894921305, 0.9945485021637533, 0.9553975593324936, 1.0310550390385722, 0.9362525512077057, 1.0055259551532272, 1.0227447532352212, 0.9566831031299783, 0.9890014949946694];[0.7789078937911802, 0.7806841212240354, 0.7855233991496282, 0.7486645491061051, 0.7561228951320532, 0.7932888091298589, 0.7767099294342239, 0.7787190374066406, 0.7599848380493462, 0.79300560988937, 0.7250017717972326, 0.8050485485672304, 0.7731929947515256, 0.7916296775537259, 0.7201855243819758, 0.7349903537318301, 0.7916454949493307, 0.7377418931852078, 0.7455150769433647, 0.7993398500765336, 0.7657692225843976, 0.7563002760400899, 0.7452218492127258, 0.7375092309526607, 0.7790451895339233, 0.7859170591806751, 0.7587167745458554, 0.7704103269125124, 0.783950835082082, 0.7833132547588347, 0.7620918979774162, 0.7958321880092593, 0.7945650876756578, 0.7323883126153119, 0.8000722535470081, 0.7578280811445587, 0.74238127779747, 0.7484840764430665, 0.7581160757915785, 0.795390523440129, 0.7775931794405363, 0.7654864720491662, 0.8220565516338058, 0.7747919275269582, 0.7585481240971563, 0.7642855584640743, 0.7946472937159967, 0.7746893417175201, 0.7872236781638651, 0.8160238700079492, 0.766577004037542, 0.8079196101332622, 0.7962164285508512, 0.7491901282247176, 0.8011575241044031, 0.814164157356982, 0.771518749495279, 0.8126604203321611, 0.8055766151765684, 0.7654082463586563, 0.759444884965416, 0.8110018604144665, 0.7799858304644328, 0.8224310373059338, 0.7644414282048426, 0.7746912275599774, 0.7765859872623077, 0.7521869566214773, 0.7925576703597563, 0.7726718698718711, 0.7427763400788375, 0.7815307663701696, 0.7843667640621944, 0.7639831488275486, 0.764165907432575, 0.7912089941269594, 0.7568815241009093, 0.8246926377665816, 0.7430344128338596, 0.7842122416635879, 0.7833864753242806, 0.8082564467876929, 0.7362880134453844, 0.7922082885849685, 0.8056338789042777, 0.7784883123413375, 0.76775979814561, 0.753257482061548, 0.7317747116405495, 0.7535244279241352, 0.7938283611412217, 0.7721230268691556, 0.7643970638083979, 0.7554936711016909, 0.7143639864088853, 0.7551263771499214, 0.77006751740114, 0.7244892680368983, 0.7596028556540159, 0.8325883250935776];[0.5100089340507485, 0.5918878621620615, 0.584602596399913, 0.591037129876139, 0.5077814699004417, 0.5381583250694716, 0.514790857918081, 0.5376247778814027, 0.5372722521178579, 0.5425935670595203, 0.5044501289295957, 0.563763221574359, 0.5998660257352368, 0.5529761168481407, 0.5833667517100838, 0.5569785306493857, 0.6024163588686777, 0.6253847822484842, 0.5377747184786305, 0.5809186469340323, 0.5613616968584849, 0.5703119594324882, 0.552363878391414, 0.5908725684258402, 0.5740672035374323, 0.5411792314823587, 0.5092394003571482, 0.5848602016549455, 0.5615091554111967, 0.5669610931695087, 0.5346950906741073, 0.5600122677238129, 0.5536271794944401, 0.557328189418183, 0.5656899157698371, 0.5882161977334778, 0.4995209828565875, 0.568206678992729, 0.5792651534775379, 0.5234651391504701, 0.5814102669954236, 0.5774198882431717, 0.544954621910805, 0.5644243398453824, 0.4967717889085343, 0.5660895398128026, 0.5814274468365581, 0.5210648004983338, 0.56730233811962, 0.5693078824071331, 0.5257147738886812, 0.5301633998801777, 0.5463930305348158, 0.5894641089503625, 0.5456370865624861, 0.5655742065823263, 0.5600296623928617, 0.5274506657656693, 0.508108802455373, 0.5352336839909725, 0.5522191816215425, 0.5561435654918798, 0.5485995787354405, 0.525482325065511, 0.5794885792060893, 0.5583425742565856, 0.5411622791201338, 0.5513543235382936, 0.5791248601580032, 0.5462117220300109, 0.5429223403501117, 0.5722847522989035, 0.5256503292499127, 0.5509847013522357, 0.5857624771137458, 0.5616838619017305, 0.5804704740696143, 0.5402041224806753, 0.543314938858644, 0.5671715020008956, 0.5224187624520337, 0.5935187500753537, 0.5697417341424208, 0.5643889738277114, 0.5358641064010726, 0.5439798737586549, 0.6073200648597918, 0.5336005119597708, 0.5457514143280024, 0.5332223525016642, 0.5679802306911826, 0.569218228264823, 0.5399810664428331, 0.5854034958870614, 0.5361539776268992, 0.5454841388899573, 0.5683528759796744, 0.5734006202843224, 0.5396620219640499, 0.5482823124611784];[0.343258985127304, 0.30508630184189955, 0.37814702944993595, 0.3291043626624607, 0.3445774356126873, 0.3663417376233602, 0.33144256413619966, 0.3508792727037195, 0.34390594888134063, 0.3132708201839788, 0.347739589201108, 0.32898820563090636, 0.3257374689446456, 0.3242286225415259, 0.3641313321082177, 0.31558401566048616, 0.3286162010962351, 0.3949827721735494, 0.36886655777693006, 0.3655079175302633, 0.3619165842599735, 0.3775191044570722, 0.35267142413601976, 0.31974277835292475, 0.3359910385021741, 0.35375992224318953, 0.3163742871963265, 0.35266577716082825, 0.3680763061839563, 0.356277756357497, 0.3176257749964186, 0.32973516025330163, 0.3436638754212342, 0.3481086050329213, 0.3157694015042508, 0.33272249100766516, 0.33671077851701653, 0.3656641646885621, 0.33149396390379604, 0.37102682507141366, 0.36589592252614034, 0.31744507786980947, 0.33973231775924423, 0.324655216725569, 0.31956401249442623, 0.3508521146830395, 0.35736805047920545, 0.3375595591746713, 0.34758837528674114, 0.37435947658140484, 0.3547769000647535, 0.3719301344538008, 0.32061065036764846, 0.3665978517871378, 0.32019181792737184, 0.319811608225893, 0.3308025359644978, 0.3449538342110131, 0.34385599411526124, 0.36170998834782514, 0.2964751888844295, 0.30526821141958665, 0.38357005304647757, 0.339266227872739, 0.3356431932022133, 0.3490862240188361, 0.3151893034563086, 0.3141376935870376, 0.3332460905433367, 0.35433509489805115, 0.36588499889975945, 0.3205951299985227, 0.3411376110438546, 0.37236289171150855, 0.3777713014122548, 0.33455176433601413, 0.3837430879836011, 0.39871399544464636, 0.37016125010110446, 0.4262567924802138, 0.34541888589762865, 0.29684587498756493, 0.31544496150600304, 0.37613716361968863, 0.384828492270219, 0.3755508792891461, 0.3512414786658013, 0.3726840872013074, 0.327636439545459, 0.28674915539751006, 0.3184116241194172, 0.3454180867345322, 0.30422215094132865, 0.34382394582900183, 0.352454387390946, 0.42346342696500894, 0.3804117322642201, 0.30563833366874327, 0.3411786325941009, 0.34153306297977326];[0.13663237373918552, 0.13352458172030762, 0.15202356553078405, 0.17765056340577132, 0.1494067576467615, 0.14361802299554535, 0.16387878389953925, 0.1451339374558012, 0.17119197172909073, 0.18965517771678314, 0.09706049325099332, 0.13864051175672484, 0.13310918742806827, 0.20706170935863646, 0.16810545894956788, 0.13276352263704885, 0.16782872608337315, 0.13740143440009422, 0.15362759300842316, 0.1193984206483906, 0.1880738240590865, 0.14541756654725815, 0.1501242085246076, 0.14485476230889488, 0.1256466775838519, 0.16280580571016046, 0.10697206636937871, 0.12979405681837441, 0.15736094824642613, 0.18494285960096854, 0.11000020306185837, 0.09148153645962197, 0.13311466692260834, 0.1508699461145504, 0.17257233443520936, 0.11490894266335323, 0.15044180893917744, 0.16626937470517328, 0.0984181408505231, 0.16819463700094692, 0.12315604062420711, 0.1338134717770113, 0.15652945403727384, 0.10061220336822133, 0.1715599856824698, 0.12704850838808923, 0.1712304600308612, 0.11156875298357861, 0.14411221977831135, 0.12089014351158071, 0.1689027664481476, 0.14751088215746147, 0.17505821136984873, 0.15453696526829847, 0.11710172186349528, 0.13469648469425305, 0.1518972729660353, 0.18121728184950306, 0.13744068685042396, 0.16773564058990717, 0.1143164135586911, 0.1320196276654103, 0.10945481640456843, 0.14498188571355644, 0.1906566775761651, 0.13682477110963023, 0.11980459302927116, 0.17978125416676277, 0.1472629613115651, 0.18285678561997434, 0.1341272682625225, 0.11250223218458937, 0.1477620977768103, 0.1558326875092555, 0.11457784980684153, 0.10493295443454026, 0.14646424612725187, 0.13605643401265796, 0.1282862530307455, 0.14076923586427836, 0.13272576553344365, 0.15552746070348766, 0.14864098641145776, 0.12629484907612817, 0.14279452662140482, 0.11525094262395046, 0.15639383507735133, 0.18011931216775817, 0.2076174088853718, 0.15442344426324042, 0.11370463072391213, 0.1545869543926344, 0.12991884928823924, 0.17704165084165302, 0.13051578218601087, 0.14062178142707776, 0.10641526798723992, 0.15331702502020397, 0.11030234908390402, 0.11394068026979465];[0.007508648436647028, -0.010469871806812189, -0.03408145724286662, 0.015998449741974726, -0.16975205524098494, -0.08936283403403295, -0.2746475651288047, -0.047809055130295285, -0.0866210904924194, -0.009575164599420032, -0.05325750245202156, -0.02788171175144715, -0.013684246048025029, -0.04991389085068821, -0.025264087534534053, -0.004163344858306064, -0.13356370546981122, -0.01885603163820358, -0.10607764550281343, -0.014432212607677688, 0.03503674785265354, -0.029927420014473988, 0.035944449925507944, -0.07236755271136226, -0.06536460503148006, 0.017861664668181176, -0.0008153944992903081, -0.12121263955475844, -0.014485016326186467, -0.04736346081788735, -0.026152174400226862, -0.11718220129083609, 0.0011160741133157742, -0.07296251915091727, -0.0966242694538936, -0.05107206129777706, -0.016125497693820812, -0.019116487496234152, -0.020413612374837232, -0.022042203983834684, -0.07281008903053884, 0.002238126531898331, -0.05614266799126144, -0.014706608525517306, 0.006054255893267825, -0.033932352344637914, -0.045425709701523494, -0.0037873410272813357, -0.004228566645597944, -0.05958504338373587, -0.04222473314303114, -0.016808535213189743, -0.024346621307217382, -0.02525250955092564, -0.018607343396158726, -0.09388676785957024, -0.09927568042218769, 0.08541802578129827, -0.05863183778392477, 0.008690941023548799, -0.023443343894185592, -0.04081597578457731, -0.03320933056434308, -0.174439907623904, 0.014756096403469992, -0.15489930709113012, -0.09465417409344835, -0.0053883113117864125, -0.013071061605592453, -0.029808889383973098, -0.00755377983798286, -0.028804647132023332, -0.3740575935921071, 0.004442222417867745, -0.05678727356751016, -0.023073099703861892, -0.09051962489245093, 0.017439783723161805, -0.057625020029697195, 0.030550496738517667, -0.0351893584894227, 0.00523641981446993, -0.12107201092850281, -0.0216724389634132, -0.07411129010119073, 0.014992757893446609, -0.019011387548108803, -0.07577347481979843, 0.008335633607571575, -0.03126648030644145, -0.02249912731087273, 0.0021895608392067762, 0.012688418659679153, -0.16088772497692763, -0.005655686073912281, -0.0071809160289910265, -0.04678892557937372, -0.01929926227056945, -0.018386347898553274, -0.004016006687115215];[-0.10118534255451934, -0.03166041557402417, -0.3017268862849387, -0.002831808258016285, -0.15488222036580712, -0.10823201629244403, 0.03835549546512022, -0.14668413144593295, -0.00915310424471089, -0.09098021718466609, -0.051386164027492715, -0.17653671257538195, -0.17507598058458557, -0.35898397556655315, -0.39840703947403294, -0.051003030719205145, -0.03412092491204206, -0.04875909315955998, -0.46003848117817525, -0.1153858751143381, -0.18904545238811368, -0.04608995688252883, -0.13302024333137014, -0.4860122823024479, -0.0021538854199278177, -0.1932845923388218, 0.08821436581404261, -0.2856567110788801, 0.030746667670347606, -0.04114070880226554, -0.07474751042586451, -0.4060098012100563, -0.4594089398381204, -0.5272214062699242, -0.18795421461444717, -0.31569793805252544, -0.03589856918970264, -0.10224555651236086, -0.09640240970533583, -0.09578345620711505, -0.1700508802005094, -0.10878399075015205, 0.0005049186675647687, -0.11202634208378638, -0.061091569148055, -0.26920102711235444, -0.0403645940131606, -0.43691616167118014, -0.4852002646175198, -0.26148286742742494, -0.01031293761569219, -0.14743078004073187, -0.14651404230919063, -0.1024445791620436, -0.11474241069881007, 0.002049176793793601, -0.1499397116143797, -0.3215905027169698, -0.006562451001567594, -0.17007075626545495, -0.1617777504283975, -0.14564690054300458, -0.04426746271972169, -0.058877977529858835, -0.2564771435120038, -0.07893237699136556, -0.08735766151279699, 0.035553676710779226, -0.044703805701467425, -0.1466010246957009, -0.059028814848248984, -0.1886267180600838, -0.5330223771919296, -0.2131517543338257, -0.32194453964694114, -0.13081397553144292, -0.030747007960266318, -0.3660664652877745, -0.31000548197811983, -0.21463837038838293, -0.049604383209608784, -0.19866672641068925, -0.2621248801697936, -0.2323582905776633, -0.27685211672544086, -0.18943204459788077, -0.18091692160653297, -0.12071085650244326, 0.005981877355854684, -0.08452934551228444, 0.0011055407305193398, -0.1697935500491942, -0.036552947698111446, -0.20160223199826452, -0.009009361332632857, -0.005581289671868596, -0.13387973264910596, -0.173650869697, -0.06015270749991699, -0.08634459968113245];[-0.4645915380153663, -0.36093563112319393, -0.46917055847660327, -0.5777162690972513, -0.510162992461838, -0.6638449368850918, -0.4556707657549442, -0.5933724696207056, -0.42222682061017375, -0.43493729835626455, -0.5559052154566099, -0.48774063665430556, -0.5310503830167956, -0.46366642664071495, -0.37386795583429383, -0.5846355043255274, -0.510524961781888, -0.588815336910451, -0.6016515327163788, -0.6016061720713712, -0.47650055898979904, -0.4559494403800049, -0.4642793256251079, -0.4866794617633587, -0.5890774921550472, -0.5273511744134497, -0.6103108625236081, -0.43988584015191756, -0.4811611797905738, -0.36589391893976864, -0.4548265521980377, -0.5885880536530635, -0.447774587116785, -0.4939186980024198, -0.6233515193801092, -0.38661650239927564, -0.6185663574960307, -0.38198482284933694, -0.5051355108363859, -0.5402376326193998, -0.5582776084128833, -0.5553724682222061, -0.6065435514058755, -0.44365093447404996, -0.4338157505751673, -0.5506752687432237, -0.4666082083359946, -0.4702667896220702, -0.5625031591701829, -0.6324038004295797, -0.60788697872699, -0.6014199294611998, -0.5246593200073517, -0.5998259927144927, -0.43939874775466514, -0.557794550568691, -0.46250829283333467, -0.4353403938827967, -0.45789071153699423, -0.46040515989059305, -0.5191318789023386, -0.4023914922284345, -0.39806291493044366, -0.6224584210018955, -0.6254917397984062, -0.24949246023529417, -0.434480106521249, -0.42484676147412037, -0.5017548669453041, -0.560990379873975, -0.44309588788104004, -0.4677385770235497, -0.563817014590369, -0.5454443778692627, -0.5166308730505383, -0.37219659845918274, -0.544305084545977, -0.5166273082494285, -0.5504010948622569, -0.5002387834146632, -0.58161630203486, -0.5028339935860324, -0.5085893739788818, -0.4917932762473093, -0.3476119248958829, -0.3959798165685759, -0.5198363539119725, -0.7039943544485536, -0.5105784758629313, -0.2905279401201056, -0.5653288261567057, -0.5733304266687741, -0.32252536792476705, -0.5150214169885603, -0.43812184736860055, -0.494693479727544, -0.4572542044243936, -0.5456284898843529, -0.5112363151101829, -0.49273964302243306];[-0.512007530403247, -0.38589552203348915, -0.3053447830284275, -0.44572885374570687, -0.25493832608117883, -0.4460120337514516, -0.38870267260594116, -0.4542963897861887, -0.37765425230255545, -0.39188611264105155, -0.3293885459217085, -0.26027895586551375, -0.3900542631244714, -0.46656075132319413, -0.45322168283595876, -0.41684276917133956, -0.34586715343755176, -0.3329912845144039, -0.3573315172877413, -0.3240190971695194, -0.36657596222280087, -0.30256710430223216, -0.42141971683464746, -0.39161798528049363, -0.38813126529931224, -0.2946479041614931, -0.5635354422535391, -0.3985018231451074, -0.26072867290341994, -0.33981176087148446, -0.3899308587060146, -0.2355342467959431, -0.34845561575994854, -0.2705242524626906, -0.4469179300151835, -0.3459988307598991, -0.35165936808429865, -0.35033192119307033, -0.3961083653576493, -0.3398047924170083, -0.4501782823765482, -0.23712133997453688, -0.3432121072027473, -0.25769645547656234, -0.3038899220380458, -0.43479075343034035, -0.4534159424292656, -0.2941079435432009, -0.30088772110889034, -0.3545156394577712, -0.5072466955994583, -0.3009943284648165, -0.3461659774449897, -0.2762332784604765, -0.41367106115292623, -0.3949747119341868, -0.41986260612090576, -0.34999000654544066, -0.3812792846629501, -0.38662112684121647, -0.4195963970879193, -0.4930485390699915, -0.3562394574817058, -0.3066311462053517, -0.4509863709603435, -0.3982618932201151, -0.34948836795346966, -0.2792819708310479, -0.22862553560742493, -0.23480837620313424, -0.32902975280468255, -0.2261151881940878, -0.3544795234332963, -0.30995314315693023, -0.4006863904435631, -0.3361446403077388, -0.4281118179316735, -0.34172864175319145, -0.28003816199282144, -0.37476650033093317, -0.4356950492737661, -0.44454925575458526, -0.5165925824503887, -0.3304668771809162, -0.46608995994593966, -0.36158481153939437, -0.28607734657466805, -0.3650728890163466, -0.220311686674039, -0.30151746829582105, -0.42102415579210356, -0.3251554325677706, -0.3856625210742568, -0.2878016970366187, -0.26370293933105904, -0.5715143312025127, -0.39301547207815163, -0.23062393104698237, -0.2705446381005939, -0.24654706384031141];[-0.2772219435487471, -0.19826595781109232, -0.2495752517549513, -0.2594487382687844, -0.2805487433707665, -0.21103493947999594, -0.3250637664306508, -0.24831621532518902, -0.41925495253575945, -0.17333006118842137, -0.2944787519388016, -0.16641814995634116, -0.21246559359576195, -0.2833504070516257, -0.18973260088469002, -0.1890985006509414, -0.27154990760911246, -0.19027371101226384, -0.17906734029184293, -0.14119931738234606, -0.273639408934414, -0.29642919898600056, -0.08407864939405603, -0.19123460007925394, -0.2620138987572531, -0.21298116695972036, -0.3646211880121126, -0.17830116788365968, -0.23695630167717116, -0.19047025960564706, -0.26842261021779673, -0.2572240611980669, -0.22101357594260695, -0.196447969635014, -0.15707089395403442, -0.18132316230646595, -0.2558333468811905, -0.16144565231139776, -0.17995297194302828, -0.2664152135416195, -0.18424760197467363, -0.06755112851671068, -0.2181382248805706, -0.15576545404623893, -0.0983820340896098, -0.1841296010076253, -0.10760089033284123, -0.21625095245527465, -0.1686808914686944, -0.203037963191193, -0.23083144660112298, -0.28421743221349327, -0.21200494535760997, -0.21329903061581768, -0.2804453193083252, -0.20706409765006756, -0.38432873341654794, -0.2930888794944171, -0.19746707226694557, -0.16900344687116417, -0.24512011521545882, -0.20956078955618743, -0.11016888939673594, -0.32284478458774046, -0.2368662300569592, -0.383193864201725, -0.24255390558180212, -0.17050568547660197, -0.16850693774996234, -0.2148973071752543, -0.13920332873688498, -0.2468476723386438, -0.2542258617679133, -0.30813854939137575, -0.2977351891989133, -0.25711785101747614, -0.16621461763221973, -0.1355494034069638, -0.1902158274998259, -0.20860218582136153, -0.38146608080891026, -0.209548942333445, -0.27606131267409495, -0.178874236572446, -0.20394135607555028, -0.18344794601792522, -0.3238952890828457, -0.2635523713954909, -0.13745627246059344, -0.3359572430304616, -0.3377050080808026, -0.38892756210544294, -0.31421718061971615, -0.2827601336878032, -0.2200425293865326, -0.37241277833464687, -0.3329441463750218, -0.23587316035615044, -0.1752780795149272, -0.19562085978001512];[-0.11479949795611001, -0.10118223461078935, -0.20195986212547387, -0.1882806607405916, -0.02025988789177239, -0.02998943422886064, -0.20498343224671306, -0.08094397259541444, -0.12570308942299294, -0.09818774704425422, -0.13521199079838833, -0.12030184670326156, -0.014320826548682709, -0.05252975940398136, -0.12184643201760939, -0.09474688591884085, -0.05412858656644887, -0.03596545883649906, -0.08564301685022911, -0.028930209035654353, -0.09970972278796882, -0.04190429145463901, -0.07727725152112931, -0.12820545389231155, -0.04286698274568321, -0.040445862163332846, -0.10585870918141406, -0.08947285663891835, -0.07390567907791835, -0.14500312716137467, -0.06556939964490816, -0.07294017777216313, -0.03275145658181721, -0.06983868699052077, -0.1099889056886928, -0.0595715329490492, -0.08242725362890928, -0.08175636771980618, -0.05906190194127695, -0.08198506785078752, -0.08423089940948808, -0.1573118508158946, -0.11242301989414967, -0.147036378968496, -0.044205247121929775, -0.009367441178814247, -0.10045260958215343, -0.04576798809598177, -0.07874124454183712, -0.09928372361786335, -0.06182481820336854, -0.09539962343397813, -0.06938416569329255, -0.12223951535495899, -0.05961098542910995, -0.10853955821998874, -0.07141391477818623, -0.07960291655806376, -0.08995309516248498, -0.06901071769385014, -0.03524211062753796, -0.022610020949814975, -0.15054507514618307, -0.10190186312357238, -0.14169640310607218, -0.01972244666815814, -0.003382616307952066, -0.028359222039233103, -0.05796752151665604, -0.11982553149138982, -0.09280409300155848, -0.04685562771916038, -0.07310480949235015, -0.1093163221689517, -0.07544200476566261, -0.05191701019082298, -0.12025990634175665, -0.049571569984859246, -0.053343878397229275, -0.09726778143282706, -0.13548746239208453, -0.07425372031375949, -0.09431137097016218, -0.10223586775322976, -0.046363409060947595, -0.09061302419103974, -0.1101800922971998, -0.07001742658571249, -0.07959827585553059, -0.03974081809756566, -0.13668891884299905, -0.04166349639389781, -0.07117706003155742, -0.21061450942277435, -0.05303393878351438, -0.05030294284547824, -0.029622997949534068, -0.11507637574140428, -0.1216701455630949, -0.16293113830758954];[-0.0017004015591513735, -0.0017041225490011065, -0.0012895557895212491, -0.0016379617774113803, -0.001713944518747252, -0.0035433746176804963, -0.001684196349630936, -0.0016195374189557485, -0.0013897651885445752, -0.0012855135047654623, -0.0013924117511009085, -0.003344518966887316, -0.0015944894021236045, -0.0016990519331308712, -0.0017065387316509365, -0.001648928281011733, -0.0013905403143849894, -0.0017122008979831363, -0.005052299907880112, -0.0016463087254522408, -0.0033450861732182615, -0.0017041451343692976, -0.0017039427175649675, -0.0016735951683304103, -0.0013832512371670345, -0.002761679532445754, -0.0016614567555230195, -0.0014724630215284936, -0.001702284961512819, -0.0017087674766465416, -0.0016938968213048057, -0.0017189178159906435, -0.001387632863788301, -0.0017168739794944411, -0.0023447060637759674, -0.0017073409094627854, -0.0016381843129619957, -0.0016845269467774676, -0.0017054916153452261, -0.0017042252536564415, -0.0016840597817509469, -0.0016874759564901223, -0.0017070423746410896, -0.0013648764075196666, -0.0017116137861879878, -0.001632954312724596, -0.0016470771747742492, -0.0015304449875863067, -0.0014709376678246136, -0.0015778802254688574, -0.0016917297438929493, -0.0016938738874981984, -0.0016690097438280017, -0.0035478083221248125, -0.0017109097661059235, -0.0015813239200483404, -0.0017074798080136573, -0.001392406725314813, -0.0016287726233127544, -0.001657906812216555, -0.0017219431264381031, -0.004320710460116226, -0.0017091052032397365, -0.0017168370894349305, -0.0012812000139548665, -0.001689012730966919, -0.0014630991398524532, -0.003517352048245468, -0.0016933322402734544, -0.0031397736266544464, -0.004246199407989195, -0.00168125720219507, -0.0016930662692167635, -0.0016672778509441068, -0.0016467966101999642, -0.0076721427392761115, -0.0016931704337219688, -0.0033457142934795276, -0.00171112927792922, -0.0016231197610143567, -0.0017178679561079425, -0.0016524075871825507, -0.0017072673184956302, -0.001703275445875313, -0.0016913409564956053, -0.0017081437812808235, -0.0015926097315509024, -0.0016816742385912624, -0.0016530744724583659, -0.0017095023753939953, -0.0017084999058774013, -0.0016848084133090063, -0.003438171240375623, -0.0016877875114760174, -0.0013926659643437181, -0.0016396181419998275, -0.0014727589364933388, -0.001713787707009513, -0.001688960840613967, -0.0017117419399333821]
